datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1992-12-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1992-12-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-01-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-02-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-03-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-04-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-05-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-06-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-07-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-08-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-09-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-10-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-11-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1993-12-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-01-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-02-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-30,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-03-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-21,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-22,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-28,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-04-29,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-04,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-05,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-11,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-12,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-18,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-19,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-20,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-23,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-24,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-25,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-26,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-27,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-05-31,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-01,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-02,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-03,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-06,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-07,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-08,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-09,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-10,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-13,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-14,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-15,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-16,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
1994-06-17,0.0,100000.0,0.0,100000.0,0.0,1.0,0.0
