datetime,AAPL,MSFT,cash,commission,total,returns,equity_curve,drawdown
2024-09-03 10:23:00-04:00,22532.000732421875,-41654.99877929688,119904.21965332008,137.7999999999999,100781.22160644509,2.5133875210858747e-05,1.0078122160644514,-0.00036202984167305936
2024-09-03 10:24:00-04:00,22538.999938964844,-41707.99865722656,119904.21965332008,137.7999999999999,100735.22093505837,-0.0004564408989440327,1.0073522093505842,-0.0008183054953906239
2024-09-03 10:25:00-04:00,22544.99969482422,-41758.49914550781,119904.21965332008,137.7999999999999,100690.7202026365,-0.0004417594165060379,1.0069072020263654,-0.0012597034177385276
2024-09-03 10:26:00-04:00,22550.999450683597,-41770.00122070313,119904.21965332008,137.7999999999999,100685.21788330056,-5.464574416458312e-05,1.006852178833006,-0.0013142803244723844
2024-09-03 10:27:00-04:00,22549.49951171875,-41750.50048828125,119904.21965332008,137.7999999999999,100703.21867675759,0.00017878288228856398,1.0070321867675762,-0.0011357324130084685
2024-09-03 10:28:00-04:00,22524.00054931641,-41726.74865722656,119904.21965332008,137.7999999999999,100701.47154540994,-1.7349309889169717e-05,1.0070147154540996,-0.0011530620187240792
2024-09-03 10:29:00-04:00,22530.99975585937,-41760.00061035156,119904.21965332008,137.7999999999999,100675.21879882787,-0.00026069873835177226,1.006752187988279,-0.0014134601552623371
2024-09-03 10:30:00-04:00,22496.98944091797,-41703.82080078125,119904.21965332008,137.7999999999999,100697.38829345681,0.0002202080600712808,1.0069738829345685,-0.001193563350509821
2024-09-03 10:31:00-04:00,22458.00018310547,-41604.00085449219,119904.21965332008,137.7999999999999,100758.21898193337,0.0006040940039009346,1.007582189819334,-0.0005901903710722777
2024-09-03 10:32:00-04:00,22458.00018310547,-41595.99914550781,119904.21965332008,137.7999999999999,100766.22069091775,7.941495061380976e-05,1.0076622069091778,-0.0005108222903976536
2024-09-03 10:33:00-04:00,22486.99951171875,-41582.00073242188,119904.21965332008,137.7999999999999,100809.21843261697,0.00042670789282750476,1.0080921843261699,-8.433236947339897e-05
2024-09-03 10:34:00-04:00,0.0,0.0,100806.61843261693,140.39999999999992,100806.61843261693,-2.5791292110555197e-05,1.0080661843261696,-0.00011012148654315852
2024-09-03 10:35:00-04:00,0.0,0.0,100806.61843261693,140.39999999999992,100806.61843261693,0.0,1.0080661843261696,-0.00011012148654315852
2024-09-03 10:36:00-04:00,0.0,0.0,100806.61843261693,140.39999999999992,100806.61843261693,0.0,1.0080661843261696,-0.00011012148654315852
2024-09-03 10:37:00-04:00,22455.99975585937,-41670.00122070313,119963.52008056614,142.99999999999994,100749.5186157224,-0.0005664292462375098,1.007495186157224,-0.0006764883567501138
2024-09-03 10:38:00-04:00,22447.999572753903,-41665.49987792969,119963.52008056614,142.99999999999994,100746.01977539036,-3.472810967342088e-05,1.0074601977539037,-0.000711192973261767
2024-09-03 10:39:00-04:00,22458.999633789066,-41654.00085449219,119963.52008056614,142.99999999999994,100768.51885986302,0.00022332479757336543,1.0076851885986304,-0.00048802700271509137
2024-09-03 10:40:00-04:00,22458.00018310547,-41648.9990234375,119963.52008056614,142.99999999999994,100772.52124023411,3.9718559093460115e-05,1.0077252124023415,-0.0004483278273508954
2024-09-03 10:41:00-04:00,22467.999267578125,-41602.49938964844,119963.52008056614,142.99999999999994,100829.01995849583,0.0005606559959636659,1.0082901995849587,0.0
2024-09-03 10:42:00-04:00,0.0,0.0,100826.41995849584,145.59999999999997,100826.41995849584,-2.5786227031310283e-05,1.0082641995849588,-2.5786227031227534e-05
2024-09-03 10:43:00-04:00,0.0,0.0,100826.41995849584,145.59999999999997,100826.41995849584,0.0,1.0082641995849588,-2.5786227031227534e-05
2024-09-03 10:44:00-04:00,0.0,0.0,100826.41995849584,145.59999999999997,100826.41995849584,0.0,1.0082641995849588,-2.5786227031227534e-05
2024-09-03 10:45:00-04:00,22408.999633789066,-41544.50073242188,119970.62019042943,148.2,100835.11909179663,8.627831181917678e-05,1.0083511909179668,0.0
2024-09-03 10:46:00-04:00,22417.100524902344,-41510.00061035156,119970.62019042943,148.2,100877.72010498022,0.00042248190478955117,1.0087772010498026,0.0
2024-09-03 10:47:00-04:00,0.0,0.0,100875.1201049802,150.8,100875.1201049802,-2.577377836565642e-05,1.0087512010498025,-2.5773778365553992e-05
2024-09-03 10:48:00-04:00,-22418.49975585937,41438.07067871094,81838.52047119112,153.40000000000003,100858.09139404268,-0.00016880982069511496,1.0085809139404274,-0.00019457924819373245
2024-09-03 10:49:00-04:00,-22413.00048828125,41414.00146484375,81838.52047119112,153.40000000000003,100839.52144775362,-0.000184119548886863,1.0083952144775368,-0.00037866297123718225
2024-09-03 10:50:00-04:00,-22427.999877929688,41395.49865722656,81838.52047119112,153.40000000000003,100806.019250488,-0.00033223280698513324,1.0080601925048804,-0.000710769973960567
2024-09-03 10:51:00-04:00,-22403.99932861328,41376.0009765625,81838.52047119112,153.40000000000003,100810.52211914034,4.4668648616630335e-05,1.0081052211914039,-0.0006661330744781127
2024-09-03 10:52:00-04:00,-22402.999877929688,41364.99938964844,81838.52047119112,153.40000000000003,100800.51998290987,-9.92171850736634e-05,1.0080051998290993,-0.0007652841677031497
2024-09-03 10:53:00-04:00,-22377.49938964844,41339.04113769531,81838.52047119112,153.40000000000003,100800.062219238,-4.541282842107641e-06,1.0080006221923805,-0.0007698219751734519
2024-09-03 10:54:00-04:00,0.0,0.0,100797.46221923799,156.00000000000006,100797.46221923799,-2.5793634872428584e-05,1.0079746221923804,-0.000795595753539006
2024-09-03 10:55:00-04:00,0.0,0.0,100797.46221923799,156.00000000000006,100797.46221923799,0.0,1.0079746221923804,-0.000795595753539006
2024-09-03 10:56:00-04:00,0.0,0.0,100797.46221923799,156.00000000000006,100797.46221923799,0.0,1.0079746221923804,-0.000795595753539006
2024-09-03 10:57:00-04:00,22366.000366210934,-41389.99938964844,119821.86264648408,158.60000000000008,100797.86362304658,3.982280900149959e-06,1.0079786362304661,-0.0007916166409247234
2024-09-03 10:58:00-04:00,22361.900329589844,-41374.27978515625,119821.86264648408,158.60000000000008,100809.48319091767,0.00011527593396776226,1.0080948319091771,-0.000676431961304589
2024-09-03 10:59:00-04:00,22364.50042724609,-41339.99938964844,119821.86264648408,158.60000000000008,100846.36368408173,0.0003658434900832841,1.0084636368408177,-0.00031083593945080933
2024-09-03 11:00:00-04:00,0.0,0.0,100843.76368408171,161.2000000000001,100843.76368408171,-2.5781792273305015e-05,1.0084376368408174,-0.00033660971781658344
2024-09-03 11:01:00-04:00,0.0,0.0,100843.76368408171,161.2000000000001,100843.76368408171,0.0,1.0084376368408174,-0.00033660971781658344
2024-09-03 11:02:00-04:00,-22403.1494140625,41326.99890136719,81917.06242675749,163.80000000000013,100840.91191406218,-2.8279091491167918e-05,1.0084091191406221,-0.00036487929029068263
2024-09-03 11:03:00-04:00,-22405.99975585937,41313.00048828125,81917.06242675749,163.80000000000013,100824.06315917936,-0.0001670825319110003,1.008240631591794,-0.0005319008572460072
2024-09-03 11:04:00-04:00,-22411.00006103516,41332.50122070313,81917.06242675749,163.80000000000013,100838.56358642547,0.0001438191121421184,1.0083856358642551,-0.00038815824261295245
2024-09-03 11:05:00-04:00,-22414.46075439453,41336.4990234375,81917.06242675749,163.80000000000013,100839.10069580046,5.326428262009131e-06,1.0083910069580049,-0.0003828338818480854
2024-09-03 11:06:00-04:00,-22416.000366210934,41372.00012207031,81917.06242675749,163.80000000000013,100873.06218261686,0.00033678887040911043,1.008730621826169,-4.617394562965952e-05
2024-09-03 11:07:00-04:00,-22432.899475097656,41367.49877929688,81917.06242675749,163.80000000000013,100851.66173095672,-0.0002121522951429311,1.0085166173095674,-0.0002583164448641445
2024-09-03 11:08:00-04:00,-22441.99981689453,41395.00122070313,81917.06242675749,163.80000000000013,100870.0638305661,0.00018246699452961757,1.0087006383056611,-7.589658455979821e-05
2024-09-03 11:09:00-04:00,-22422.999572753903,41351.0009765625,81917.06242675749,163.80000000000013,100845.06383056608,-0.0002478436024587749,1.008450638305661,-0.00032372137653558473
2024-09-03 11:10:00-04:00,-22414.99938964844,41348.9990234375,81917.06242675749,163.80000000000013,100851.06206054655,5.9479658722327855e-05,1.0085106206054657,-0.00026426097265034833
2024-09-03 11:11:00-04:00,-22435.00061035156,41343.499755859375,81917.06242675749,163.80000000000013,100825.5615722653,-0.0002528529473090346,1.0082556157226532,-0.0005170471007935274
2024-09-03 11:12:00-04:00,-22441.99981689453,41351.50146484375,81917.06242675749,163.80000000000013,100826.56407470671,9.942939327878264e-06,1.0082656407470674,-0.0005071093024335633
2024-09-03 11:13:00-04:00,-22437.17041015625,41339.99938964844,81917.06242675749,163.80000000000013,100819.89140624968,-6.617966721633728e-05,1.008198914062497,-0.0005732554093251315
2024-09-03 11:14:00-04:00,-22444.99969482422,41345.00122070313,81917.06242675749,163.80000000000013,100817.06395263641,-2.8044600860255287e-05,1.0081706395263643,-0.0006012839334662487
2024-09-03 11:15:00-04:00,-22458.00018310547,41351.99890136719,81917.06242675749,163.80000000000013,100811.06114501921,-5.954158335752524e-05,1.0081106114501923,-0.000660789715426362
2024-09-03 11:16:00-04:00,-22463.499450683597,41360.99853515625,81917.06242675749,163.80000000000013,100814.56151123015,3.472204509291643e-05,1.0081456151123018,-0.0006260906143036517
2024-09-03 11:17:00-04:00,-22444.99969482422,41351.99890136719,81917.06242675749,163.80000000000013,100824.06163330046,9.423362982396988e-05,1.0082406163330049,-0.0005319159832709662
2024-09-03 11:18:00-04:00,-22436.00006103516,41337.99133300781,81917.06242675749,163.80000000000013,100819.05369873015,-4.967003400957459e-05,1.0081905369873019,-0.0005815595969954699
2024-09-03 11:19:00-04:00,-22440.499877929688,41345.99914550781,81917.06242675749,163.80000000000013,100822.56169433561,3.479496659375414e-05,1.0082256169433566,-0.000546784865748405
2024-09-03 11:20:00-04:00,-22428.99932861328,41345.74890136719,81917.06242675749,163.80000000000013,100833.8119995114,0.00011158519468978945,1.0083381199951145,-0.0004352606841542542
2024-09-03 11:21:00-04:00,-22427.00042724609,41344.00024414063,81917.06242675749,163.80000000000013,100834.06224365204,2.4817482913164213e-06,1.0083406224365208,-0.0004327800160704479
2024-09-03 11:22:00-04:00,-22422.999572753903,41322.00012207031,81917.06242675749,163.80000000000013,100816.0629760739,-0.00017850384262663166,1.0081606297607393,-0.000611206605801254
2024-09-03 11:23:00-04:00,-22427.999877929688,41292.00134277344,81917.06242675749,163.80000000000013,100781.06389160124,-0.00034715781830285675,1.0078106389160126,-0.0009581522389523797
2024-09-03 11:24:00-04:00,-22430.00030517578,41275.0,81917.06242675749,163.80000000000013,100762.06212158171,-0.0001885450429454094,1.0076206212158174,-0.0011465166270427096
2024-09-03 11:25:00-04:00,-22422.999572753903,41294.00024414063,81917.06242675749,163.80000000000013,100788.06309814422,0.00025804331526235735,1.0078806309814428,-0.0008887691627316979
2024-09-03 11:26:00-04:00,-22444.99969482422,41332.00073242188,81917.06242675749,163.80000000000013,100804.06346435516,0.00015875259151831855,1.0080406346435522,-0.0007301576656212044
2024-09-03 11:27:00-04:00,-22435.00061035156,41326.0009765625,81917.06242675749,163.80000000000013,100808.06279296843,3.967427974460591e-05,1.008080627929685,-0.0006905123543560605
2024-09-03 11:28:00-04:00,-22394.000244140625,41345.00122070313,81917.06242675749,163.80000000000013,100868.06340332,0.0005951965417170246,1.0086806340332006,-9.572680320440942e-05
2024-09-03 11:29:00-04:00,-22385.499572753903,41335.99853515625,81917.06242675749,163.80000000000013,100867.56138915983,-4.976938619005722e-06,1.0086756138915989,-0.00010070326539698105
2024-09-03 11:30:00-04:00,-22405.65948486328,41348.9990234375,81917.06242675749,163.80000000000013,100860.40196533171,-7.097845659720381e-05,1.0086040196533177,-0.00017167457423175137
2024-09-03 11:31:00-04:00,0.0,0.0,100857.8019653317,166.40000000000015,100857.8019653317,-2.577820382765328e-05,1.0085780196533176,-0.00019744835259730535
2024-09-03 11:32:00-04:00,0.0,0.0,100857.8019653317,166.40000000000015,100857.8019653317,0.0,1.0085780196533176,-0.00019744835259730535
2024-09-03 11:33:00-04:00,22397.50061035156,-41314.99938964844,119786.20019531217,169.00000000000017,100868.70141601528,0.00010806750168246282,1.0086870141601534,-8.940218866502991e-05
2024-09-03 11:34:00-04:00,22408.00018310547,-41304.87060546875,119786.20019531217,169.00000000000017,100889.32977294887,0.00020450701400931415,1.0088932977294893,0.0
2024-09-03 11:35:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,-2.5770812491665573e-05,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:36:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:37:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:38:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:39:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:40:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:41:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:42:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:43:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:44:00-04:00,0.0,0.0,100886.72977294888,171.6000000000002,100886.72977294888,0.0,1.0088672977294895,-2.5770812491640467e-05
2024-09-03 11:45:00-04:00,22395.880126953125,-41246.56066894531,119751.19825439418,174.20000000000022,100900.51771240198,0.00013666752291530138,1.0090051771240205,0.0
2024-09-03 11:46:00-04:00,0.0,0.0,100897.91771240199,176.80000000000024,100897.91771240199,-2.576795500097706e-05,1.0089791771240206,-2.5767955000952107e-05
2024-09-03 11:47:00-04:00,0.0,0.0,100897.91771240199,176.80000000000024,100897.91771240199,0.0,1.0089791771240206,-2.5767955000952107e-05
2024-09-03 11:48:00-04:00,0.0,0.0,100897.91771240199,176.80000000000024,100897.91771240199,0.0,1.0089791771240206,-2.5767955000952107e-05
2024-09-03 11:49:00-04:00,0.0,0.0,100897.91771240199,176.80000000000024,100897.91771240199,0.0,1.0089791771240206,-2.5767955000952107e-05
2024-09-03 11:50:00-04:00,0.0,0.0,100897.91771240199,176.80000000000024,100897.91771240199,0.0,1.0089791771240206,-2.5767955000952107e-05
2024-09-03 11:51:00-04:00,-22386.00006103516,41214.49890136719,82086.81856689417,179.40000000000026,100915.3174072262,0.0001724485025926814,1.0091531740722628,0.0
2024-09-03 11:52:00-04:00,-22372.50061035156,41192.00134277344,82086.81856689417,179.40000000000026,100906.31929931605,-8.916493691291105e-05,1.0090631929931613,-8.916493691281454e-05
2024-09-03 11:53:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,-2.5766473478072704e-05,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:54:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:55:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:56:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:57:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:58:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 11:59:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:00:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:01:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:02:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:03:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:04:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:05:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:06:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:07:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:08:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:09:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:10:00-04:00,0.0,0.0,100903.71929931606,182.00000000000028,100903.71929931606,0.0,1.0090371929931614,-0.00011492911292480782
2024-09-03 12:11:00-04:00,22363.00048828125,-41254.99877929688,119770.28891601527,184.6000000000003,100878.29062499964,-0.00025200928660495947,1.0087829062499973,-0.00036690943632600983
2024-09-03 12:12:00-04:00,22355.00030517578,-41207.50122070313,119770.28891601527,184.6000000000003,100917.78800048793,0.0003915349402092705,1.00917788000488,0.0
2024-09-03 12:13:00-04:00,22378.990173339844,-41220.00122070313,119770.28891601527,184.6000000000003,100929.27786865199,0.0001138537456251143,1.0092927786865207,0.0
2024-09-03 12:14:00-04:00,0.0,0.0,100926.67786865198,187.20000000000033,100926.67786865198,-2.5760612330838484e-05,1.0092667786865206,-2.576061233086156e-05
2024-09-03 12:15:00-04:00,0.0,0.0,100926.67786865198,187.20000000000033,100926.67786865198,0.0,1.0092667786865206,-2.576061233086156e-05
2024-09-03 12:16:00-04:00,0.0,0.0,100926.67786865198,187.20000000000033,100926.67786865198,0.0,1.0092667786865206,-2.576061233086156e-05
2024-09-03 12:17:00-04:00,-22417.999267578125,41300.50048828125,82045.0785400387,189.80000000000035,100927.57976074182,8.936111926871604e-06,1.009275797607419,-1.682473060379081e-05
2024-09-03 12:18:00-04:00,-22413.999938964844,41295.99914550781,82045.0785400387,189.80000000000035,100927.07774658166,-4.974003749436129e-06,1.0092707774658174,-2.179865066696977e-05
2024-09-03 12:19:00-04:00,-22403.99932861328,41301.99890136719,82045.0785400387,189.80000000000035,100943.0781127926,0.00015853392932974053,1.0094307811279268,0.0
2024-09-03 12:20:00-04:00,0.0,0.0,100940.4781127926,192.40000000000038,100940.4781127926,-2.5757090516886905e-05,1.0094047811279268,-2.57570905169242e-05
2024-09-03 12:21:00-04:00,-22413.999938964844,41275.0,82072.3782348629,195.0000000000004,100933.37829589806,-7.033666797773286e-05,1.0093337829589815,-9.609194682669357e-05
2024-09-03 12:22:00-04:00,-22413.00048828125,41264.99938964844,82072.3782348629,195.0000000000004,100924.37713623009,-8.917921722173539e-05,1.0092437713623017,-0.00018526259464385656
2024-09-03 12:23:00-04:00,-22399.00054931641,41232.99865722656,82072.3782348629,195.0000000000004,100906.37634277306,-0.00017835922269537896,1.0090637634277313,-0.0003635887740469299
2024-09-03 12:24:00-04:00,-22391.99981689453,41210.99853515625,82072.3782348629,195.0000000000004,100891.37695312462,-0.00014864659887781073,1.008913769531247,-0.0005121813266901137
2024-09-03 12:25:00-04:00,-22380.00030517578,41173.00109863281,82072.3782348629,195.0000000000004,100865.37902831993,-0.00025768232717016115,1.0086537902832,-0.0007697316737841305
2024-09-03 12:26:00-04:00,-22377.00042724609,41156.00891113281,82072.3782348629,195.0000000000004,100851.38671874962,-0.00013872261924863238,1.008513867187497,-0.0009083475138388095
2024-09-03 12:27:00-04:00,-22383.999633789066,41148.00109863281,82072.3782348629,195.0000000000004,100836.37969970665,-0.00014880329890576416,1.0083637969970671,-0.0010570156476380369
2024-09-03 12:28:00-04:00,-22383.799743652344,41142.99926757813,82072.3782348629,195.0000000000004,100831.57775878868,-4.7621115834117766e-05,1.0083157775878875,-0.0011045864272074774
2024-09-03 12:29:00-04:00,-22388.999938964844,41150.50048828125,82072.3782348629,195.0000000000004,100833.87878417931,2.2820483838170702e-05,1.0083387878417938,-0.0010817911505659594
2024-09-03 12:30:00-04:00,-22391.99981689453,41167.99926757813,82072.3782348629,195.0000000000004,100848.3776855465,0.00014378997953867767,1.0084837768554655,-0.0009381567217547424
2024-09-03 12:31:00-04:00,-22389.43023681641,41167.00134277344,82072.3782348629,195.0000000000004,100849.94934081993,1.558433868265041e-05,1.0084994934082,-0.000922587003624077
2024-09-03 12:32:00-04:00,-22391.000366210934,41160.99853515625,82072.3782348629,195.0000000000004,100842.37640380822,-7.509113352277552e-05,1.0084237640380829,-0.0009976088590430488
2024-09-03 12:33:00-04:00,-22391.99981689453,41160.99853515625,82072.3782348629,195.0000000000004,100841.37695312462,-9.911018752584155e-06,1.008413769531247,-0.0010075099904755102
2024-09-03 12:34:00-04:00,-22390.969848632805,41138.00048828125,82072.3782348629,195.0000000000004,100819.40887451134,-0.00021784786440881554,1.0081940887451142,-0.0012251383709844747
2024-09-03 12:35:00-04:00,-22377.00042724609,41101.59912109375,82072.3782348629,195.0000000000004,100796.97692871056,-0.00022249630355108962,1.0079697692871064,-0.0014473620857766616
2024-09-03 12:36:00-04:00,-22386.97967529297,41137.5,82072.3782348629,195.0000000000004,100822.89855956993,0.00025716674893638825,1.0082289855957,-0.0011905675502424198
2024-09-03 12:37:00-04:00,-22382.000732421875,41144.00024414063,82072.3782348629,195.0000000000004,100834.37774658165,0.00011385495929716605,1.0083437774658173,-0.001076848142965245
2024-09-03 12:38:00-04:00,-22392.999267578125,41167.99926757813,82072.3782348629,195.0000000000004,100847.3782348629,0.00012892912686912616,1.0084737823486298,-0.0009480578531869838
2024-09-03 12:39:00-04:00,-22391.85028076172,41148.00109863281,82072.3782348629,195.0000000000004,100828.529052734,-0.00018690800354781434,1.0082852905273407,-0.0011347886571342208
2024-09-03 12:40:00-04:00,-22379.49981689453,41149.49951171875,82072.3782348629,195.0000000000004,100842.37792968712,0.00013735077842791377,1.008423779296872,-0.000997593742811796
2024-09-03 12:41:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,-2.5782811288066476e-05,1.008397779296872,-0.0010233508333287202
2024-09-03 12:42:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:43:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:44:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:45:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:46:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:47:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:48:00-04:00,0.0,0.0,100839.77792968712,197.60000000000042,100839.77792968712,0.0,1.008397779296872,-0.0010233508333287202
2024-09-03 12:49:00-04:00,22370.79925537109,-41122.50061035156,119596.17908935508,200.20000000000044,100844.47773437461,4.660665447686618e-05,1.0084447773437468,-0.0009767918738105667
2024-09-03 12:50:00-04:00,0.0,0.0,100841.87773437459,202.80000000000047,100841.87773437459,-2.5782274433172603e-05,1.0084187773437467,-0.001002548964327491
2024-09-03 12:51:00-04:00,0.0,0.0,100841.87773437459,202.80000000000047,100841.87773437459,0.0,1.0084187773437467,-0.001002548964327491
2024-09-03 12:52:00-04:00,0.0,0.0,100841.87773437459,202.80000000000047,100841.87773437459,0.0,1.0084187773437467,-0.001002548964327491
2024-09-03 12:53:00-04:00,0.0,0.0,100841.87773437459,202.80000000000047,100841.87773437459,0.0,1.0084187773437467,-0.001002548964327491
2024-09-03 12:54:00-04:00,0.0,0.0,100841.87773437459,202.80000000000047,100841.87773437459,0.0,1.0084187773437467,-0.001002548964327491
2024-09-03 12:55:00-04:00,-22369.99969482422,41117.99926757813,82105.77858886677,205.4000000000005,100853.77816162069,0.00011801076609718741,1.0085377816162078,-0.0008846565098017257
2024-09-03 12:56:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,-2.577989687047033e-05,1.0085117816162077,-0.0009104136003186499
2024-09-03 12:57:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 12:58:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 12:59:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:00:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:01:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:02:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:03:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:04:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:05:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:06:00-04:00,0.0,0.0,100851.17816162069,208.0000000000005,100851.17816162069,0.0,1.0085117816162077,-0.0009104136003186499
2024-09-03 13:07:00-04:00,-22392.999267578125,41151.99890136719,82104.47720947224,210.60000000000053,100863.4768432613,0.0001219488147268244,1.0086347684326138,-0.0007885758094513288
2024-09-03 13:08:00-04:00,-22400.999450683597,41158.990478515625,82104.47720947224,210.60000000000053,100862.46823730427,-9.99971435244884e-06,1.0086246823730436,-0.0007985676382708663
2024-09-03 13:09:00-04:00,-22388.00048828125,41136.99951171875,82104.47720947224,210.60000000000053,100853.47623290974,-8.915114364815846e-05,1.0085347623290983,-0.0008876475887007331
2024-09-03 13:10:00-04:00,-22391.49932861328,41149.24926757813,82104.47720947224,210.60000000000053,100862.22714843709,8.676860584500012e-05,1.0086222714843718,-0.0008009560027995537
2024-09-03 13:11:00-04:00,-22380.99975585937,41126.50146484375,82104.47720947224,210.60000000000053,100849.97891845662,-0.00012143525209340478,1.008499789184567,-0.0009222939905988315
